GTS_COMPANY_ID,GTS_COMPANY_NAME,GTS_COMPANY_DESCRIPTION,GTS_COMPANY_STATUS,GTS_COMPANY_CONTACT_EMAIL,GTS_COUNTRY_CODE,GTS_COMPANY_CONTACT_MOBILE_NUMBER,GTS_COMPANY_CONTACT_ALTERNATE_MOBILE_NUMBER
962,Oloo,Specializes in communication and soft skills training programs.,FALSE,ccammoileqp@virginia.edu,141,9900705328,4991875876
963,Skaboo,Leading provider of cutting-edge digital marketing solutions.,FALSE,sshilburneqq@army.mil,640,9662218976,4760359825
964,Meevee,Expert in soft skill enhancement and leadership coaching.,TRUE,vcarbonellqr@statcounter.com,105,9746319990,6934919980
965,Eimbee,Tech-driven company focused on software and cloud solutions.,FALSE,stometqs@google.com,987,4543829450,9730080536
966,Wordtune,Pioneers in virtual learning for communication excellence.,FALSE,htatteshallqt@trellian.com,672,7516180262,4045066587
967,Realbuzz,Trusted partner for cybersecurity and data protection services.,TRUE,ajinaqu@jiathis.com,127,4544910518,2670196954
968,Zoonder,Global training provider for digital transformation skills.,TRUE,ssedworthqv@pen.io,239,3765015666,7928088306
969,Twitterlist,Leading provider of cutting-edge digital marketing solutions.,TRUE,lrustanqw@adobe.com,798,4157815689,8689634787
970,Skivee,Tech-driven company focused on software and cloud solutions.,FALSE,efuzzeyqx@weibo.com,295,2026896540,5830427629
971,Thoughtstorm,Offers full stack development and agile training modules.,TRUE,hhumbieqy@redcross.org,640,1268764780,1099627566
972,Kamba,Specializes in communication and soft skills training programs.,TRUE,atrimeqz@lulu.com,416,6241547420,1290013753
973,Dabvine,Offers full stack development and agile training modules.,FALSE,gtownsonr0@examiner.com,852,6689030261,1623135891
974,Buzzster,Specializes in communication and soft skills training programs.,FALSE,bzanetellor1@wired.com,750,8578095438,4457332895
975,Cogidoo,Delivers industry-standard web development bootcamps.,FALSE,aloxtonr2@senate.gov,721,7476489849,9084541163
976,Plambee,Delivers industry-standard web development bootcamps.,TRUE,lnolleaur3@shareasale.com,723,3036189084,1772847056
977,Devshare,Specializes in communication and soft skills training programs.,TRUE,nchappler4@dion.ne.jp,900,2813485100,6097411052
978,Realcube,Pioneers in virtual learning for communication excellence.,FALSE,efredyr5@sogou.com,539,5105863968,7308404660
979,Thoughtbeat,Trusted partner for cybersecurity and data protection services.,TRUE,mmackeggr6@narod.ru,158,2571805402,5244702278
980,Photolist,Offers full stack development and agile training modules.,FALSE,cquarringtonr7@dagondesign.com,995,4920442541,7598166710
981,Thoughtstorm,Offers full stack development and agile training modules.,TRUE,cmcquillinr8@geocities.jp,984,3866338192,7671465207
982,Devcast,Empowering professionals through advanced AI and ML training.,TRUE,cwindersr9@scribd.com,280,3609132437,9285217411
983,Skinte,Trusted partner for cybersecurity and data protection services.,TRUE,abotwoodra@blogtalkradio.com,941,6436696708,2734116818
984,Topicblab,Specializes in communication and soft skills training programs.,FALSE,aprosserrb@opera.com,364,2278057246,1726259362
985,Rooxo,Tech-driven company focused on software and cloud solutions.,FALSE,bblenkinsoprc@geocities.com,614,6507720278,8094317295
986,Topicblab,Empowering professionals through advanced AI and ML training.,FALSE,ocoatmanrd@usnews.com,56,7942964658,7316394820
987,Oloo,Trusted partner for cybersecurity and data protection services.,FALSE,kskellenre@dagondesign.com,293,6957773028,7458198061
988,Voomm,Pioneers in virtual learning for communication excellence.,FALSE,modowgainerf@forbes.com,396,3752903258,5653539872
989,Jabberbean,Global training provider for digital transformation skills.,FALSE,kflisherrg@clickbank.net,180,6789035540,2251030094
990,Blogspan,Empowering professionals through advanced AI and ML training.,TRUE,bstruijsrh@wunderground.com,649,8130956305,1560692089
991,Thoughtstorm,Trusted partner for cybersecurity and data protection services.,TRUE,eparagreenri@gizmodo.com,896,5484066353,2774428767
992,Demimbu,Trusted partner for cybersecurity and data protection services.,TRUE,gmarquezrj@discovery.com,107,2260926727,1769530267
993,Tanoodle,Trusted partner for cybersecurity and data protection services.,TRUE,mjerminrk@who.int,988,7877854055,3542628237
994,Tazz,Tech-driven company focused on software and cloud solutions.,FALSE,eyurmanovevrl@loc.gov,2,6689755013,8238723513
995,Geba,Tech-driven company focused on software and cloud solutions.,TRUE,hoverstonerm@dagondesign.com,91,5125699576,6948482573
996,Meevee,Expert in soft skill enhancement and leadership coaching.,FALSE,wreussrn@friendfeed.com,178,4879448093,2940530375
997,Quire,Offers full stack development and agile training modules.,TRUE,ggeerdtsro@twitter.com,727,1828599487,4609909743
998,Kazu,Leading provider of cutting-edge digital marketing solutions.,FALSE,awoodgaterp@wufoo.com,860,5408659771,1011949659
999,Kare,Specializes in communication and soft skills training programs.,FALSE,kimasonrq@youtu.be,846,4827220903,7907856511
1000,Skimia,Expert in soft skill enhancement and leadership coaching.,FALSE,jtwentymanrr@nasa.gov,756,7021678869,4568044082
